month,issue_date,mae_selected,n_selected,mae_reference,n_reference,candidate,reference,n,delta_mae
2025-10,2025-10-18,0.13274939621733492,96,0.10686543846267627,96,random_forest,incumbent,96,0.025883957754658654
2025-10,2025-10-19,0.21250354766661497,96,0.1885563204454149,96,random_forest,incumbent,96,0.023947227221200074
2025-10,2025-10-20,0.1351757060219551,96,0.09095808418765457,96,random_forest,incumbent,96,0.044217621834300544
2025-10,2025-10-21,0.09030204977694993,96,0.06453893108673875,96,random_forest,incumbent,96,0.02576311869021118
2025-10,2025-10-22,0.0782171382357818,96,0.059908607157519556,96,random_forest,incumbent,96,0.018308531078262247
2025-10,2025-10-23,0.10652641332047084,96,0.08035513116102487,96,random_forest,incumbent,96,0.026171282159445974
2025-10,2025-10-24,0.14023306320139686,96,0.15251886269411186,96,random_forest,incumbent,96,-0.012285799492714994
2025-10,2025-10-25,0.1291165455796127,96,0.12516900718026794,96,random_forest,incumbent,96,0.003947538399344752
2025-10,2025-10-26,0.16539639290551258,96,0.14879755003416648,96,random_forest,incumbent,96,0.01659884287134611
2025-10,2025-10-27,0.18193014849283354,96,0.15165935843351008,96,random_forest,incumbent,96,0.030270790059323455
2025-10,2025-10-28,0.16119914530616697,96,0.1334576664799464,96,random_forest,incumbent,96,0.027741478826220578
2025-10,2025-10-29,0.19674487109454267,96,0.1682455525650084,96,random_forest,incumbent,96,0.028499318529534273
2025-10,2025-10-30,0.12976732851615816,96,0.11012952620363459,96,random_forest,incumbent,96,0.019637802312523572
2025-10,2025-10-31,0.14318746710546795,96,0.14342947635381814,96,random_forest,incumbent,96,-0.000242009248350189
2025-11,2025-11-01,0.1603058668045132,96,0.1418811441241355,96,random_forest,incumbent,96,0.018424722680377703
2025-11,2025-11-02,0.1687843945601768,96,0.13380542683415328,96,random_forest,incumbent,96,0.03497896772602352
2025-11,2025-11-03,0.14534828960100393,96,0.13454826143628315,96,random_forest,incumbent,96,0.010800028164720782
2025-11,2025-11-04,0.16537385144867334,96,0.1611571972536581,96,random_forest,incumbent,96,0.00421665419501524
2025-11,2025-11-05,0.21898492091513289,96,0.22571547518814117,96,random_forest,incumbent,96,-0.006730554273008282
2025-11,2025-11-06,0.20384440027733022,96,0.19781870489138553,96,random_forest,incumbent,96,0.0060256953859446905
2025-11,2025-11-07,0.18039010126725522,96,0.20935617814732885,96,random_forest,incumbent,96,-0.028966076880073632
2025-11,2025-11-08,0.22326182958367588,96,0.2530232875307073,96,random_forest,incumbent,96,-0.029761457947031417
2025-11,2025-11-09,0.14422846169862846,96,0.13903978323688665,96,random_forest,incumbent,96,0.005188678461741814
2025-11,2025-11-10,0.1685726214577754,96,0.17600459254430925,96,random_forest,incumbent,96,-0.007431971086533845
2025-11,2025-11-11,0.19496849185820975,96,0.17689166037219986,96,random_forest,incumbent,96,0.018076831486009887
2025-11,2025-11-12,0.13940251226010766,96,0.1357766649090958,96,random_forest,incumbent,96,0.003625847351011874
2025-11,2025-11-13,0.17575003748561216,96,0.175958827842935,96,random_forest,incumbent,96,-0.00020879035732285223
2025-11,2025-11-14,0.120427082190535,96,0.0967320255867102,96,random_forest,incumbent,96,0.0236950566038248
2025-11,2025-11-15,0.16634790104557765,96,0.13542878410658135,96,random_forest,incumbent,96,0.030919116938996294
2025-11,2025-11-16,0.24873224569007676,96,0.2007963014209532,96,random_forest,incumbent,96,0.047935944269123565
2025-11,2025-11-17,0.22130093729762446,96,0.19951353559599028,96,random_forest,incumbent,96,0.02178740170163418
2025-11,2025-11-18,0.1800246222407106,96,0.1845797125399622,96,random_forest,incumbent,96,-0.00455509029925158
2025-11,2025-11-19,0.11814957293822222,96,0.09810433949344366,96,random_forest,incumbent,96,0.020045233444778557
2025-11,2025-11-20,0.09486637271912361,96,0.07647721997440361,96,random_forest,incumbent,96,0.01838915274472
2025-11,2025-11-21,0.21068785402599474,96,0.2099844072041467,96,random_forest,incumbent,96,0.0007034468218480305
2025-11,2025-11-22,0.16006616527452355,96,0.15816124384828847,96,random_forest,incumbent,96,0.0019049214262350789
2025-11,2025-11-23,0.1119424312012775,96,0.08804240685296828,96,random_forest,incumbent,96,0.02390002434830922
2025-11,2025-11-24,0.11536960043764806,96,0.08981826733376559,96,random_forest,incumbent,96,0.025551333103882468
2025-11,2025-11-25,0.14587245756387146,96,0.13168644398641036,96,random_forest,incumbent,96,0.014186013577461104
2025-11,2025-11-26,0.14264750707169657,96,0.13228090780331916,96,random_forest,incumbent,96,0.010366599268377408
2025-11,2025-11-27,0.13321243973284366,96,0.11492453847297068,96,random_forest,incumbent,96,0.01828790125987298
2025-11,2025-11-28,0.11666045214582142,96,0.07271486578721816,96,random_forest,incumbent,96,0.04394558635860327
2025-11,2025-11-29,0.0896475038104727,96,0.062286130750435376,96,random_forest,incumbent,96,0.02736137306003733
2025-11,2025-11-30,0.10486711445199977,96,0.07391168344099025,96,random_forest,incumbent,96,0.030955431011009518
2025-12,2025-12-01,0.11716364158093005,96,0.09732226783094163,96,random_forest,incumbent,96,0.019841373749988428
2025-12,2025-12-02,0.10072925901819892,96,0.10937981059617939,96,random_forest,incumbent,96,-0.008650551577980475
2025-12,2025-12-03,0.11552521114263126,96,0.10640834415931837,96,random_forest,incumbent,96,0.00911686698331289
2025-12,2025-12-04,0.18143407488015884,96,0.16474641079522168,96,random_forest,incumbent,96,0.01668766408493716
2025-12,2025-12-05,0.19351676096583814,96,0.16394787945320313,96,random_forest,incumbent,96,0.02956888151263501
2025-12,2025-12-06,0.18720772955606121,96,0.16272775606124326,96,random_forest,incumbent,96,0.024479973494817953
2025-12,2025-12-07,0.18939137159097763,96,0.15295528506252998,96,random_forest,incumbent,96,0.03643608652844765
2025-12,2025-12-08,0.2384039088647952,96,0.20625421410236333,96,random_forest,incumbent,96,0.032149694762431874
2025-12,2025-12-09,0.11863013740160787,93,0.08891144899416858,93,random_forest,incumbent,93,0.029718688407439284
2025-12,2025-12-10,0.1310571296212197,92,0.11084946696849506,92,random_forest,incumbent,92,0.020207662652724653
2025-12,2025-12-11,0.15485158126769338,91,0.09064586454936256,91,random_forest,incumbent,91,0.06420571671833082
2025-12,2025-12-12,0.23760127354297983,92,0.21066402818045268,92,random_forest,incumbent,92,0.026937245362527146
2025-12,2025-12-13,0.3537794927348917,96,0.3942949207055692,96,random_forest,incumbent,96,-0.04051542797067753
2025-12,2025-12-14,0.2088860607987745,96,0.22444322673945952,96,random_forest,incumbent,96,-0.015557165940685014
2025-12,2025-12-15,0.27342258385987867,96,0.24811709930007453,96,random_forest,incumbent,96,0.025305484559804137
2025-12,2025-12-16,0.20760258332024092,96,0.1929408342438951,96,random_forest,incumbent,96,0.01466174907634582
2025-12,2025-12-17,0.18421921568794652,96,0.192871477535546,96,random_forest,incumbent,96,-0.008652261847599485
2025-12,2025-12-18,0.1590982936794676,96,0.1260842898320513,96,random_forest,incumbent,96,0.03301400384741629
2025-12,2025-12-19,0.2044662578210993,96,0.16184550921791724,96,random_forest,incumbent,96,0.042620748603182074
2025-12,2025-12-20,0.24077324468808872,96,0.22407326717505324,96,random_forest,incumbent,96,0.01669997751303548
2025-12,2025-12-21,0.2401496071495808,96,0.2114925049802431,96,random_forest,incumbent,96,0.0286571021693377
2025-12,2025-12-22,0.09827209367291885,96,0.0817790418919106,96,random_forest,incumbent,96,0.016493051781008253
2025-12,2025-12-23,0.1459719881827497,96,0.14244617844099253,96,random_forest,incumbent,96,0.0035258097417571743
2025-12,2025-12-24,0.38064075537103514,96,0.4067069839403678,96,random_forest,incumbent,96,-0.02606622856933266
2025-12,2025-12-25,0.31818340677981516,96,0.34732853209099684,96,random_forest,incumbent,96,-0.029145125311181685
2025-12,2025-12-26,0.1610415340414593,96,0.15330205727953491,96,random_forest,incumbent,96,0.00773947676192438
2025-12,2025-12-27,0.17543704133397253,96,0.18975839469487654,96,random_forest,incumbent,96,-0.01432135336090401
2025-12,2025-12-28,0.16464860009280588,96,0.1564709306975097,96,random_forest,incumbent,96,0.008177669395296183
2025-12,2025-12-29,0.3098865640188393,96,0.24872211031126015,96,random_forest,incumbent,96,0.06116445370757914
2025-12,2025-12-30,0.3059026402405203,96,0.2703966102298227,96,random_forest,incumbent,96,0.035506030010697576
2025-12,2025-12-31,0.2019802499510874,96,0.19376480604664112,96,random_forest,incumbent,96,0.008215443904446285
2026-01,2026-01-01,0.15331234384936707,96,0.15851561161319108,96,random_forest,incumbent,96,-0.0052032677638240155
2026-01,2026-01-02,0.19439830496252383,96,0.16851272702142261,96,random_forest,incumbent,96,0.025885577941101218
2026-01,2026-01-03,0.1875499316678386,96,0.14421826874241017,96,random_forest,incumbent,96,0.04333166292542842
2026-01,2026-01-04,0.14741698790447852,96,0.12031272573696838,96,random_forest,incumbent,96,0.027104262167510135
2026-01,2026-01-05,0.09362238537981228,96,0.0707101638730903,96,random_forest,incumbent,96,0.02291222150672198
2026-01,2026-01-06,0.09081684122919452,96,0.0499217440295873,96,random_forest,incumbent,96,0.04089509719960722
2026-01,2026-01-07,0.11046988645851019,96,0.07138293043983412,96,random_forest,incumbent,96,0.03908695601867607
2026-01,2026-01-08,0.23496233004003844,96,0.18222763371006886,96,random_forest,incumbent,96,0.05273469632996958
2026-01,2026-01-09,0.17402264623476935,96,0.13939523147502694,96,random_forest,incumbent,96,0.0346274147597424
2026-01,2026-01-10,0.21787685663350564,96,0.19463758637099735,96,random_forest,incumbent,96,0.0232392702625083
2026-01,2026-01-11,0.24209770645602333,96,0.21996157798373783,96,random_forest,incumbent,96,0.022136128472285493
2026-01,2026-01-12,0.21005080224199846,96,0.2190394626349623,96,random_forest,incumbent,96,-0.008988660392963838
2026-01,2026-01-13,0.17195862708160872,96,0.186159006311302,96,random_forest,incumbent,96,-0.014200379229693277
2026-01,2026-01-14,0.1130292153850302,96,0.10934583578425416,96,random_forest,incumbent,96,0.0036833796007760405
2026-01,2026-01-15,0.12025048977501306,96,0.11855774377127652,96,random_forest,incumbent,96,0.0016927460037365338
2026-01,2026-01-16,0.1734215970877353,96,0.16449162535206224,96,random_forest,incumbent,96,0.008929971735673059
2026-01,2026-01-17,0.10686103426423772,96,0.11058768097607674,96,random_forest,incumbent,96,-0.0037266467118390184
2026-01,2026-01-18,0.19845612971881502,96,0.1972302200358349,96,random_forest,incumbent,96,0.0012259096829801142
2026-01,2026-01-19,0.17228422509625543,96,0.1596750767422768,96,random_forest,incumbent,96,0.012609148353978639
2026-01,2026-01-20,0.16347038052457635,96,0.12079665637253877,96,random_forest,incumbent,96,0.04267372415203759
2026-01,2026-01-21,0.21091830380714918,96,0.17163603082682646,96,random_forest,incumbent,96,0.03928227298032272
2026-01,2026-01-22,0.287863195549033,96,0.2736758177581509,96,random_forest,incumbent,96,0.014187377790882083
2026-01,2026-01-23,0.19090951108120904,96,0.1531641821140769,96,random_forest,incumbent,96,0.03774532896713215
2026-01,2026-01-24,0.19317181568067188,96,0.13365263501803984,96,random_forest,incumbent,96,0.05951918066263204
2026-01,2026-01-25,0.17348626058447136,96,0.19311262695147657,96,random_forest,incumbent,96,-0.01962636636700521
2026-01,2026-01-26,0.1304252991187411,96,0.1353053447330319,96,random_forest,incumbent,96,-0.004880045614290812
2026-01,2026-01-27,0.17561534641272306,96,0.15003864295820432,96,random_forest,incumbent,96,0.025576703454518734
2026-01,2026-01-28,0.1666513632411524,96,0.14728834263267188,96,random_forest,incumbent,96,0.019363020608480525
2026-01,2026-01-29,0.15116397983667174,96,0.13989590454334322,96,random_forest,incumbent,96,0.011268075293328517
2026-01,2026-01-30,0.21863741297262893,94,0.24184036161602795,94,random_forest,incumbent,94,-0.02320294864339903
2026-01,2026-01-31,0.2706320017674161,46,0.27238659667867443,46,random_forest,incumbent,46,-0.0017545949112583448
2025-10,2025-10-01,0.24114035484249044,96,0.26270340202702175,96,extra_trees,incumbent,96,-0.02156304718453131
2025-10,2025-10-02,0.2031894391151938,66,0.2757254327613691,66,extra_trees,incumbent,66,-0.07253599364617533
2025-10,2025-10-03,0.08863475066746784,18,0.1055189793151067,18,extra_trees,incumbent,18,-0.01688422864763886
2025-10,2025-10-04,0.16108417115203447,22,0.17697953600808589,22,extra_trees,incumbent,22,-0.01589536485605142
2025-10,2025-10-05,0.09663293368167612,68,0.098256302654463,68,extra_trees,incumbent,68,-0.0016233689727868789
2025-10,2025-10-06,0.08909819016584036,94,0.09380693689936288,94,extra_trees,incumbent,94,-0.00470874673352252
2025-10,2025-10-07,0.11894895867217037,96,0.08578865760655728,96,extra_trees,incumbent,96,0.03316030106561309
2025-10,2025-10-08,0.06817379784228363,96,0.04975842468696024,96,extra_trees,incumbent,96,0.018415373155323385
2025-10,2025-10-09,0.0647792590373703,96,0.04680344248800113,96,extra_trees,incumbent,96,0.01797581654936916
2025-10,2025-10-10,0.09054142703789562,96,0.0626869253641727,96,extra_trees,incumbent,96,0.02785450167372293
2025-10,2025-10-11,0.11685531394112063,96,0.1005094370715317,96,extra_trees,incumbent,96,0.016345876869588924
2025-10,2025-10-12,0.21766634326506876,96,0.19507590805887287,96,extra_trees,incumbent,96,0.022590435206195886
2025-10,2025-10-13,0.2886663321781832,96,0.1841356975326056,96,extra_trees,incumbent,96,0.1045306346455776
2025-10,2025-10-14,0.18323068114687915,96,0.12398747645596504,96,extra_trees,incumbent,96,0.05924320469091411
2025-10,2025-10-15,0.1307831919172011,96,0.11906467705674907,96,extra_trees,incumbent,96,0.011718514860452042
2025-10,2025-10-16,0.14231082262340136,96,0.08955328485929165,96,extra_trees,incumbent,96,0.05275753776410971
2025-10,2025-10-17,0.140726861499457,96,0.07825219978594379,96,extra_trees,incumbent,96,0.06247466171351322
2025-10,2025-10-18,0.13540094529455537,96,0.10686543846267627,96,extra_trees,incumbent,96,0.02853550683187911
2025-10,2025-10-19,0.20520810152417204,96,0.1885563204454149,96,extra_trees,incumbent,96,0.016651781078757144
2025-10,2025-10-20,0.12336683908233537,96,0.09095808418765457,96,extra_trees,incumbent,96,0.0324087548946808
2025-10,2025-10-21,0.0924118613787946,96,0.06453893108673875,96,extra_trees,incumbent,96,0.027872930292055856
2025-10,2025-10-22,0.07574175782860186,96,0.059908607157519556,96,extra_trees,incumbent,96,0.015833150671082305
2025-10,2025-10-23,0.1010534465080355,96,0.08035513116102487,96,extra_trees,incumbent,96,0.020698315347010623
2025-10,2025-10-24,0.1354637702831619,96,0.15251886269411186,96,extra_trees,incumbent,96,-0.017055092410949962
2025-10,2025-10-25,0.12388133869751487,96,0.12516900718026794,96,extra_trees,incumbent,96,-0.0012876684827530654
2025-10,2025-10-26,0.16379479383757403,96,0.14879755003416648,96,extra_trees,incumbent,96,0.014997243803407556
2025-10,2025-10-27,0.17769051620106682,96,0.15165935843351008,96,extra_trees,incumbent,96,0.02603115776755674
2025-10,2025-10-28,0.14825197708458848,96,0.1334576664799464,96,extra_trees,incumbent,96,0.014794310604642091
2025-10,2025-10-29,0.18013668881139036,96,0.1682455525650084,96,extra_trees,incumbent,96,0.011891136246381967
2025-10,2025-10-30,0.13081603354996346,96,0.11012952620363459,96,extra_trees,incumbent,96,0.020686507346328875
2025-10,2025-10-31,0.14755119077311776,96,0.14342947635381814,96,extra_trees,incumbent,96,0.004121714419299621
2025-11,2025-11-01,0.16841079963249947,96,0.1418811441241355,96,extra_trees,incumbent,96,0.026529655508363975
2025-11,2025-11-02,0.1615021215194693,96,0.13380542683415328,96,extra_trees,incumbent,96,0.02769669468531602
2025-11,2025-11-03,0.14745851252905628,96,0.13454826143628315,96,extra_trees,incumbent,96,0.012910251092773134
2025-11,2025-11-04,0.1623505367266479,96,0.1611571972536581,96,extra_trees,incumbent,96,0.0011933394729898017
2025-11,2025-11-05,0.21965369109369112,96,0.22571547518814117,96,extra_trees,incumbent,96,-0.006061784094450046
2025-11,2025-11-06,0.20840089896243644,96,0.19781870489138553,96,extra_trees,incumbent,96,0.010582194071050904
2025-11,2025-11-07,0.1959820505173373,96,0.20935617814732885,96,extra_trees,incumbent,96,-0.013374127629991545
2025-11,2025-11-08,0.2346274379680824,96,0.2530232875307073,96,extra_trees,incumbent,96,-0.01839584956262491
2025-11,2025-11-09,0.1381037966779391,96,0.13903978323688665,96,extra_trees,incumbent,96,-0.0009359865589475547
2025-11,2025-11-10,0.17393095947129567,96,0.17600459254430925,96,extra_trees,incumbent,96,-0.0020736330730135866
2025-11,2025-11-11,0.19746773010000843,96,0.17689166037219986,96,extra_trees,incumbent,96,0.020576069727808566
2025-11,2025-11-12,0.13879942294354644,96,0.1357766649090958,96,extra_trees,incumbent,96,0.003022758034450651
2025-11,2025-11-13,0.1731989599992815,96,0.175958827842935,96,extra_trees,incumbent,96,-0.0027598678436535073
2025-11,2025-11-14,0.11172828445280447,96,0.0967320255867102,96,extra_trees,incumbent,96,0.014996258866094278
2025-11,2025-11-15,0.16554957290348746,96,0.13542878410658135,96,extra_trees,incumbent,96,0.030120788796906106
2025-11,2025-11-16,0.243005674740687,96,0.2007963014209532,96,extra_trees,incumbent,96,0.04220937331973379
2025-11,2025-11-17,0.21020225378460888,96,0.19951353559599028,96,extra_trees,incumbent,96,0.010688718188618607
2025-11,2025-11-18,0.18559448433452297,96,0.1845797125399622,96,extra_trees,incumbent,96,0.001014771794560776
2025-11,2025-11-19,0.12445096525144798,96,0.09810433949344366,96,extra_trees,incumbent,96,0.026346625758004324
2025-11,2025-11-20,0.09849010176824032,96,0.07647721997440361,96,extra_trees,incumbent,96,0.022012881793836703
2025-11,2025-11-21,0.20899620760880344,96,0.2099844072041467,96,extra_trees,incumbent,96,-0.0009881995953432698
2025-11,2025-11-22,0.16186355132721378,96,0.15816124384828847,96,extra_trees,incumbent,96,0.003702307478925304
2025-11,2025-11-23,0.11704639962809214,96,0.08804240685296828,96,extra_trees,incumbent,96,0.02900399277512386
2025-11,2025-11-24,0.11272131791246469,96,0.08981826733376559,96,extra_trees,incumbent,96,0.022903050578699097
2025-11,2025-11-25,0.149982781061177,96,0.13168644398641036,96,extra_trees,incumbent,96,0.018296337074766633
2025-11,2025-11-26,0.14415042511966328,96,0.13228090780331916,96,extra_trees,incumbent,96,0.011869517316344114
2025-11,2025-11-27,0.13745424954946575,96,0.11492453847297068,96,extra_trees,incumbent,96,0.022529711076495068
2025-11,2025-11-28,0.1186950339538533,96,0.07271486578721816,96,extra_trees,incumbent,96,0.04598016816663514
2025-11,2025-11-29,0.1013284960170459,96,0.062286130750435376,96,extra_trees,incumbent,96,0.03904236526661052
2025-11,2025-11-30,0.11026837308386439,96,0.07391168344099025,96,extra_trees,incumbent,96,0.03635668964287414
2025-12,2025-12-01,0.12026049900766071,96,0.09732226783094163,96,extra_trees,incumbent,96,0.022938231176719087
2025-12,2025-12-02,0.09118485512087009,96,0.10937981059617939,96,extra_trees,incumbent,96,-0.018194955475309305
2025-12,2025-12-03,0.11678548962982387,96,0.10640834415931837,96,extra_trees,incumbent,96,0.0103771454705055
2025-12,2025-12-04,0.1947401392711989,96,0.16474641079522168,96,extra_trees,incumbent,96,0.029993728475977227
2025-12,2025-12-05,0.19730020250069522,96,0.16394787945320313,96,extra_trees,incumbent,96,0.03335232304749208
2025-12,2025-12-06,0.19160173960947402,96,0.16272775606124326,96,extra_trees,incumbent,96,0.02887398354823076
2025-12,2025-12-07,0.1880611361726685,96,0.15295528506252998,96,extra_trees,incumbent,96,0.03510585111013853
2025-12,2025-12-08,0.22451809850582824,96,0.20625421410236333,96,extra_trees,incumbent,96,0.01826388440346491
2025-12,2025-12-09,0.11753233253773955,93,0.08891144899416858,93,extra_trees,incumbent,93,0.028620883543570966
2025-12,2025-12-10,0.13277937737616782,92,0.11084946696849506,92,extra_trees,incumbent,92,0.021929910407672767
2025-12,2025-12-11,0.13947144502689973,91,0.09064586454936256,91,extra_trees,incumbent,91,0.04882558047753717
2025-12,2025-12-12,0.22715857376717935,92,0.21066402818045268,92,extra_trees,incumbent,92,0.016494545586726667
2025-12,2025-12-13,0.3494172362303833,96,0.3942949207055692,96,extra_trees,incumbent,96,-0.04487768447518592
2025-12,2025-12-14,0.2077410186341043,96,0.22444322673945952,96,extra_trees,incumbent,96,-0.01670220810535522
2025-12,2025-12-15,0.2614819081842433,96,0.24811709930007453,96,extra_trees,incumbent,96,0.013364808884168744
2025-12,2025-12-16,0.22278308992753434,96,0.1929408342438951,96,extra_trees,incumbent,96,0.02984225568363924
2025-12,2025-12-17,0.19626944995897957,96,0.192871477535546,96,extra_trees,incumbent,96,0.003397972423433565
2025-12,2025-12-18,0.16599165174942968,96,0.1260842898320513,96,extra_trees,incumbent,96,0.03990736191737837
2025-12,2025-12-19,0.20931224724623787,96,0.16184550921791724,96,extra_trees,incumbent,96,0.04746673802832063
2025-12,2025-12-20,0.2397986180210013,96,0.22407326717505324,96,extra_trees,incumbent,96,0.01572535084594806
2025-12,2025-12-21,0.2179073328214239,96,0.2114925049802431,96,extra_trees,incumbent,96,0.0064148278411808035
2025-12,2025-12-22,0.10172431547030603,96,0.0817790418919106,96,extra_trees,incumbent,96,0.019945273578395428
2025-12,2025-12-23,0.14185773702890056,96,0.14244617844099253,96,extra_trees,incumbent,96,-0.0005884414120919668
2025-12,2025-12-24,0.3570294926320689,96,0.4067069839403678,96,extra_trees,incumbent,96,-0.049677491308298904
2025-12,2025-12-25,0.3086627526851959,96,0.34732853209099684,96,extra_trees,incumbent,96,-0.03866577940580096
2025-12,2025-12-26,0.16535107266677476,96,0.15330205727953491,96,extra_trees,incumbent,96,0.012049015387239848
2025-12,2025-12-27,0.17002219478448102,96,0.18975839469487654,96,extra_trees,incumbent,96,-0.01973619991039552
2025-12,2025-12-28,0.16050712233201733,96,0.1564709306975097,96,extra_trees,incumbent,96,0.004036191634507635
2025-12,2025-12-29,0.3076953690463516,96,0.24872211031126015,96,extra_trees,incumbent,96,0.05897325873509143
2025-12,2025-12-30,0.30618829661948366,96,0.2703966102298227,96,extra_trees,incumbent,96,0.03579168638966096
2025-12,2025-12-31,0.20606906775786382,96,0.19376480604664112,96,extra_trees,incumbent,96,0.012304261711222703
2026-01,2026-01-01,0.15809160847878745,96,0.15851561161319108,96,extra_trees,incumbent,96,-0.00042400313440363324
2026-01,2026-01-02,0.1856155879889405,96,0.16851272702142261,96,extra_trees,incumbent,96,0.017102860967517897
2026-01,2026-01-03,0.1714738925543383,96,0.14421826874241017,96,extra_trees,incumbent,96,0.027255623811928115
2026-01,2026-01-04,0.14893031212149957,96,0.12031272573696838,96,extra_trees,incumbent,96,0.028617586384531185
2026-01,2026-01-05,0.0923159483947637,96,0.0707101638730903,96,extra_trees,incumbent,96,0.021605784521673402
2026-01,2026-01-06,0.09289698575506812,96,0.0499217440295873,96,extra_trees,incumbent,96,0.04297524172548082
2026-01,2026-01-07,0.11628132137253162,96,0.07138293043983412,96,extra_trees,incumbent,96,0.0448983909326975
2026-01,2026-01-08,0.22483964471127582,96,0.18222763371006886,96,extra_trees,incumbent,96,0.042612011001206956
2026-01,2026-01-09,0.17645032499790014,96,0.13939523147502694,96,extra_trees,incumbent,96,0.0370550935228732
2026-01,2026-01-10,0.20472281713013693,96,0.19463758637099735,96,extra_trees,incumbent,96,0.010085230759139585
2026-01,2026-01-11,0.23541089729048273,96,0.21996157798373783,96,extra_trees,incumbent,96,0.015449319306744896
2026-01,2026-01-12,0.20739463611825268,96,0.2190394626349623,96,extra_trees,incumbent,96,-0.011644826516709617
2026-01,2026-01-13,0.17397001832470602,96,0.186159006311302,96,extra_trees,incumbent,96,-0.012188987986595984
2026-01,2026-01-14,0.11317735046235682,96,0.10934583578425416,96,extra_trees,incumbent,96,0.0038315146781026516
2026-01,2026-01-15,0.12226575855682137,96,0.11855774377127652,96,extra_trees,incumbent,96,0.003708014785544847
2026-01,2026-01-16,0.16809042834250387,96,0.16449162535206224,96,extra_trees,incumbent,96,0.0035988029904416297
2026-01,2026-01-17,0.10073323212712308,96,0.11058768097607674,96,extra_trees,incumbent,96,-0.00985444884895366
2026-01,2026-01-18,0.19462098715394263,96,0.1972302200358349,96,extra_trees,incumbent,96,-0.0026092328818922705
2026-01,2026-01-19,0.16809191465222875,96,0.1596750767422768,96,extra_trees,incumbent,96,0.008416837909951957
2026-01,2026-01-20,0.16920514129247924,96,0.12079665637253877,96,extra_trees,incumbent,96,0.04840848491994047
2026-01,2026-01-21,0.20334691444623065,96,0.17163603082682646,96,extra_trees,incumbent,96,0.03171088361940419
2026-01,2026-01-22,0.2784024587075377,96,0.2736758177581509,96,extra_trees,incumbent,96,0.004726640949386796
2026-01,2026-01-23,0.19933840577080478,96,0.1531641821140769,96,extra_trees,incumbent,96,0.04617422365672788
2026-01,2026-01-24,0.18861498042779593,96,0.13365263501803984,96,extra_trees,incumbent,96,0.054962345409756086
2026-01,2026-01-25,0.1712589644686089,96,0.19311262695147657,96,extra_trees,incumbent,96,-0.021853662482867686
2026-01,2026-01-26,0.13944040510949895,96,0.1353053447330319,96,extra_trees,incumbent,96,0.004135060376467048
2026-01,2026-01-27,0.18379807663286837,96,0.15003864295820432,96,extra_trees,incumbent,96,0.03375943367466405
2026-01,2026-01-28,0.16523441622210758,96,0.14728834263267188,96,extra_trees,incumbent,96,0.0179460735894357
2026-01,2026-01-29,0.1496476380938267,96,0.13989590454334322,96,extra_trees,incumbent,96,0.009751733550483477
2026-01,2026-01-30,0.2228828531420379,94,0.24184036161602795,94,extra_trees,incumbent,94,-0.018957508473990053
2026-01,2026-01-31,0.2754372491418238,46,0.27238659667867443,46,extra_trees,incumbent,46,0.0030506524631493948
2025-10,2025-10-01,0.25058455788492234,96,0.26270340202702175,96,hist_gradient_boosting,incumbent,96,-0.012118844142099405
2025-10,2025-10-02,0.24460101577451973,66,0.2757254327613691,66,hist_gradient_boosting,incumbent,66,-0.031124416986849396
2025-10,2025-10-03,0.09297660336636245,18,0.1055189793151067,18,hist_gradient_boosting,incumbent,18,-0.012542375948744258
2025-10,2025-10-04,0.23584241584008384,22,0.17697953600808589,22,hist_gradient_boosting,incumbent,22,0.05886287983199795
2025-10,2025-10-05,0.10987292651386305,68,0.098256302654463,68,hist_gradient_boosting,incumbent,68,0.011616623859400044
2025-10,2025-10-06,0.08780010185679706,94,0.09380693689936288,94,hist_gradient_boosting,incumbent,94,-0.006006835042565828
2025-10,2025-10-07,0.09965776596805753,96,0.08578865760655728,96,hist_gradient_boosting,incumbent,96,0.013869108361500251
2025-10,2025-10-08,0.05906150069964807,96,0.04975842468696024,96,hist_gradient_boosting,incumbent,96,0.00930307601268783
2025-10,2025-10-09,0.05748237184534364,96,0.04680344248800113,96,hist_gradient_boosting,incumbent,96,0.010678929357342506
2025-10,2025-10-10,0.08868021356307093,96,0.0626869253641727,96,hist_gradient_boosting,incumbent,96,0.025993288198898234
2025-10,2025-10-11,0.11917736655512386,96,0.1005094370715317,96,hist_gradient_boosting,incumbent,96,0.018667929483592152
2025-10,2025-10-12,0.1994161666758971,96,0.19507590805887287,96,hist_gradient_boosting,incumbent,96,0.004340258617024223
2025-10,2025-10-13,0.20077135199264048,96,0.1841356975326056,96,hist_gradient_boosting,incumbent,96,0.01663565446003487
2025-10,2025-10-14,0.13744567363008597,96,0.12398747645596504,96,hist_gradient_boosting,incumbent,96,0.013458197174120931
2025-10,2025-10-15,0.1378189102837518,96,0.11906467705674907,96,hist_gradient_boosting,incumbent,96,0.018754233227002717
2025-10,2025-10-16,0.14061188066350697,96,0.08955328485929165,96,hist_gradient_boosting,incumbent,96,0.05105859580421532
2025-10,2025-10-17,0.14100718535432089,96,0.07825219978594379,96,hist_gradient_boosting,incumbent,96,0.0627549855683771
2025-10,2025-10-18,0.14461295964769574,96,0.10686543846267627,96,hist_gradient_boosting,incumbent,96,0.03774752118501948
2025-10,2025-10-19,0.21409911679547436,96,0.1885563204454149,96,hist_gradient_boosting,incumbent,96,0.02554279635005946
